"region","week","date_from","date_to","track_id","track_name","artist","track_position","track_streams","track_url"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","5qmq61DAAOUaW8AUo8xKhh","Truth Hurts","Lizzo","23","14224778","https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","1DFD5Fotzgn6yYXkYsKiGs","Piece Of Your Heart","MEDUZA","24","13743644","https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","2qMnZF5Ja2WvmfbblByQza","Soltera (Remix)","Lunay","25","13672557","https://open.spotify.com/track/2qMnZF5Ja2WvmfbblByQza"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","7BlBVFwvbWvcwNcUarQmjk","Yo x Ti, Tu x Mi","ROSALÍA","26","12725627","https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","6fTt0CH2t0mdeB2N9XFG5r","Panini","Lil Nas X","27","12684450","https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","6wo37KVqFJhtuxPTpLCcfe","Takeaway (feat. Lennon Stella)","The Chainsmokers","28","12304615","https://open.spotify.com/track/6wo37KVqFJhtuxPTpLCcfe"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","3s4mrPrEFFPF0LmAfutW0n","The London (feat. J. Cole & Travis Scott)","Young Thug","29","12104267","https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","6moU77g9RQyMzHNuKEaQKq","It's You","Ali Gatie","30","12083979","https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","44ADyYoY5liaRa3EOAl4uf","Slide Away","Miley Cyrus","31","11820439","https://open.spotify.com/track/44ADyYoY5liaRa3EOAl4uf"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","3yNZ5r3LKfdmjoS3gkhUCT","bad guy (with Justin Bieber)","Billie Eilish","32","11462682","https://open.spotify.com/track/3yNZ5r3LKfdmjoS3gkhUCT"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","2bT1PH7Cw3J9p3t7nlXCdh","If I Can't Have You","Shawn Mendes","33","11435438","https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","25ZAibhr3bdlMCLmubZDVt","QUE PRETENDES","J Balvin","34","11098139","https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","7KbF6AdprOXEEHlsq11Z6d","11 PM","Maluma","35","11013673","https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","6oJ6le65B3SEqPwMRNXWjY","Higher Love","Kygo","36","10635490","https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","6ocbgoVGwYJhOv1GgI9NsF","7 rings","Ariana Grande","37","10596572","https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","5w9c2J52mkdntKOmRLeM2m","Con Calma","Daddy Yankee","38","10336016","https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","29fRTIKsJhLUJoldM89GZS","You Need To Calm Down","Taylor Swift","39","10300170","https://open.spotify.com/track/29fRTIKsJhLUJoldM89GZS"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","1nocRtwyNPVtGcIJqfgdzZ","Tutu","Camilo","40","10237609","https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","322tcqPhma7F6hfCeLisx0","fuck, i'm lonely","Lauv","41","10230533","https://open.spotify.com/track/322tcqPhma7F6hfCeLisx0"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","0rIAC4PXANcKmitJfoqmVm","Motivation","Normani","42","10210474","https://open.spotify.com/track/0rIAC4PXANcKmitJfoqmVm"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","2qG5sZ7Si6sdK74qLxedYM","Con Altura","ROSALÍA","43","10041761","https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","2VxeLyX666F8uXCJ0dZF8B","Shallow","Lady Gaga","44","9949217","https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","22vgEDb5hykfaTwLuskFGD","Sucker","Jonas Brothers","45","9805414","https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","1GeNui6m825V8jP4uKiIaH","Bad Bad Bad (feat. Lil Baby)","Young Thug","46","9588772","https://open.spotify.com/track/1GeNui6m825V8jP4uKiIaH"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","5PYQUBXc7NYeI1obMKSJK0","Never Really Over","Katy Perry","47","9451457","https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","4a6q8CR2hzLk2plDkSxkfD","I.F.L.Y.","Bazzi","48","9398991","https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","1Ej96GIBCTvgH7tNX1r3qr","Otro Trago","Sech","49","9355838","https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","6TqXcAFInzjp0bODyvrWEq","Talk (feat. Disclosure)","Khalid","50","9264182","https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","40OMBMYRk5IQL6xCzGM0JA","Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix","51","9232443","https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","5N1o6d8zGcSZSeMFkOUQOk","Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign)","Megan Thee Stallion","52","8829364","https://open.spotify.com/track/5N1o6d8zGcSZSeMFkOUQOk"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","2dpaYNEQHiRxtZbfNsse99","Happier","Marshmello","53","8808592","https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","4hPpVbbakQNv8YTHYaOJP4","One Thing Right","Marshmello","54","8339375","https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","0u2P5u6lvoDfwTYjAADbn4","lovely (with Khalid)","Billie Eilish","55","8061397","https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","0mjAU3yKR1QnXnHtjGJqTM","Rescue Me","OneRepublic","56","7980978","https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","5iwz1NiezX7WWjnCgY5TH4","Calma - Remix","Pedro Capó","57","7925612","https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","6MWtB6iiXyIwun0YzU6DFP","Wow.","Post Malone","58","7920826","https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","2gwkD6igEhQbDQegRCcdoB","Suge","DaBaby","59","7882417","https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","0F7FA14euOIX8KcbEturGH","Old Town Road","Lil Nas X","60","7846297","https://open.spotify.com/track/0F7FA14euOIX8KcbEturGH"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","43zdsphuZLzwA9k4DJhU0I","when the party's over","Billie Eilish","61","7695835","https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","4vUmTMuQqjdnvlZmAH61Qk","South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran","62","7693583","https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","4lzxJ4jCuFDXXGkE1LmpKR","Verte Ir","DJ Luian","63","7647547","https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","6Qs4SXO9dwPj5GKvVOv8Ki","Dancing With A Stranger (with Normani)","Sam Smith","64","7517420","https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","1tNJrcVe6gwLEiZCtprs1u","3 Nights","Dominic Fike","65","7513320","https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","2x0RZdkZcD8QRI53XT4GI5","SOS (feat. Aloe Blacc)","Avicii","66","7495243","https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","5MPPttjfGap2C6j6eKcO6J","Baby (Lil Baby feat. DaBaby)","Quality Control","67","7412183","https://open.spotify.com/track/5MPPttjfGap2C6j6eKcO6J"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","2sqsNXfN0HtgDEgaHXiUTa","Won't Be Late (feat. Drake)","Swae Lee","68","7391277","https://open.spotify.com/track/2sqsNXfN0HtgDEgaHXiUTa"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","6K5BsR04ijf3FHNzjbaagD","Si Se Da - Remix","Myke Towers","69","7380027","https://open.spotify.com/track/6K5BsR04ijf3FHNzjbaagD"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","4NmE2ytXI8S2svTRSmEdpO","Small Talk","Katy Perry","70","7368374","https://open.spotify.com/track/4NmE2ytXI8S2svTRSmEdpO"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","4u7EnebtmKWzUH433cf5Qv","Bohemian Rhapsody - Remastered 2011","Queen","71","7328591","https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","5p7ujcrUXASCNwRaWNHR1C","Without Me","Halsey","72","7308323","https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","6v0lAdFF4haL8xjBIUjtOw","Te Robaré","Nicky Jam","73","7274315","https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","3Yh9lZcWyKrK9GjbhuS0hR","Good as Hell","Lizzo","74","7258785","https://open.spotify.com/track/3Yh9lZcWyKrK9GjbhuS0hR"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","5WHTFyqSii0lmT9R21abT8","Don't Call Me Up","Mabel","75","7178415","https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","4wuCQX7JvAZLlrcmH4AeZF","Cross Me (feat. Chance the Rapper & PnB Rock)","Ed Sheeran","76","7141745","https://open.spotify.com/track/4wuCQX7JvAZLlrcmH4AeZF"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","4MsUsFfWseB9M2plGJyuIw","ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift","77","7030102","https://open.spotify.com/track/4MsUsFfWseB9M2plGJyuIw"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","5DSfqrLkUHLZ9bW0SS3rVy","Ransom (with Juice WRLD) - Remix","Lil Tecca","78","6994409","https://open.spotify.com/track/5DSfqrLkUHLZ9bW0SS3rVy"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","25sgk305KZfyuqVBQIahim","Sweet but Psycho","Ava Max","79","6964818","https://open.spotify.com/track/25sgk305KZfyuqVBQIahim"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","0e7ipj03S05BNilyu5bRzt","rockstar (feat. 21 Savage)","Post Malone","80","6931267","https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","3e9HZxeyfWwjeyPAMmWSSQ","thank u, next","Ariana Grande","81","6926634","https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","5jW3rF4URMdK7tO2xjS5EI","Tal Vez","Paulo Londra","82","6908704","https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","0U6bQIAh6MCGo1xjbIIx2S","Instagram","Dimitri Vegas & Like Mike","83","6842008","https://open.spotify.com/track/0U6bQIAh6MCGo1xjbIIx2S"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","7FGq80cy8juXBCD2nrqdWU","Eastside (with Halsey & Khalid)","benny blanco","84","6834446","https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","6uFn47ACjqYkc0jADwEdj1","Pop Out (feat. Lil Tjay)","Polo G","85","6834320","https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","7BuSE9uTIw931wtZYzvZcQ","Runaway","Sebastian Yatra","86","6737504","https://open.spotify.com/track/7BuSE9uTIw931wtZYzvZcQ"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","6kls8cSlUyHW2BUOkDJIZE","Hate Me (with Juice WRLD)","Ellie Goulding","87","6732767","https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","5Z8HZM6iQMhhqyPcCGY5g9","Hot (feat. Gunna)","Young Thug","88","6670605","https://open.spotify.com/track/5Z8HZM6iQMhhqyPcCGY5g9"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","0Zp10WiPeEi6EUJZvWcNT9","Mad Love","Mabel","89","6666552","https://open.spotify.com/track/0Zp10WiPeEi6EUJZvWcNT9"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","7qiZfU4dY1lWllzX7mPBI3","Shape of You","Ed Sheeran","90","6625672","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","0pqnGHJpmpxLKifKRmU6WP","Believer","Imagine Dragons","91","6587265","https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","36orMWv2PgvnzXsd5CJ0yL","Post Malone (feat. RANI)","Sam Feldt","92","6552131","https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","7g8YaUQABMal0zWe7a2ijz","Pa Mí - Remix","Dalex","93","6537296","https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","7dt6x5M1jzdTEt8oCbisTK","Better Now","Post Malone","94","6522966","https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","7Aem1fAapTdGcHwAYyQYU4","Love Me","Lil Tecca","95","6519393","https://open.spotify.com/track/7Aem1fAapTdGcHwAYyQYU4"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","4SSnFejRGlZikf02HLewEF","bury a friend","Billie Eilish","96","6444796","https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","7anSoGdgtmJTAPZBzcPhO6","Cuaderno","Dalex","97","6439466","https://open.spotify.com/track/7anSoGdgtmJTAPZBzcPhO6"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","2S93hylQBYLndMnaJuso8S","Nicki Nicole: Bzrp Music Sessions, Vol. 13","Bizarrap","98","6430495","https://open.spotify.com/track/2S93hylQBYLndMnaJuso8S"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","1SNiXDwSilLujcYdvfqVpT","Call You Mine","The Chainsmokers","99","6393771","https://open.spotify.com/track/1SNiXDwSilLujcYdvfqVpT"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","1DhRbox3xkceP64k3JeYfW","Antisocial (with Travis Scott)","Ed Sheeran","100","6364180","https://open.spotify.com/track/1DhRbox3xkceP64k3JeYfW"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","1rqqCSm0Qe4I9rUvWncaom","High Hopes","Panic! At The Disco","101","6304063","https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","5dW1VZPcFqB4n0P08rGDgm","The Git Up","Blanco Brown","102","6232505","https://open.spotify.com/track/5dW1VZPcFqB4n0P08rGDgm"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","2qxmye6gAegTMjLKEBoR3d","Let Me Down Slowly","Alec Benjamin","103","6225391","https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","02itaCXOdC54J0ISjqqFAp","All Around The World (La La La)","R3HAB","104","6224644","https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","67XyC1GdSkKb9sbRRkUDXS","Shotta Flow (Feat. Blueface) [Remix]","NLE Choppa","105","6137263","https://open.spotify.com/track/67XyC1GdSkKb9sbRRkUDXS"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","1kK6DwzyXJSp58u5HYWwuD","Go Loko (feat. Tyga, Jon Z)","YG","106","6130617","https://open.spotify.com/track/1kK6DwzyXJSp58u5HYWwuD"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","7fa9MBXhVfQ8P8Df9OEbD8","Girls Like You (feat. Cardi B)","Maroon 5","107","6110114","https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","4Clmg1g8n2yBYG13Z1oSdG","Baila Conmigo (feat. Kelly Ruiz)","Dayvi","108","6082192","https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","1LIqNVhaIgxXUt2eVoIQJ3","HP","Maluma","109","6015608","https://open.spotify.com/track/1LIqNVhaIgxXUt2eVoIQJ3"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","1kMUGCt7XLDc5Q64Vl0H8S","Bellacoso","Residente","110","6009584","https://open.spotify.com/track/1kMUGCt7XLDc5Q64Vl0H8S"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","5KawlOMHjWeUjQtnuRs22c","Boy With Luv (feat. Halsey)","BTS","111","5987583","https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","6PYnUsNEpYC7A4BS2sjw3L","Right Back (feat. A Boogie Wit Da Hoodie)","Khalid","112","5928045","https://open.spotify.com/track/6PYnUsNEpYC7A4BS2sjw3L"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","3M9Apu4OZfylLTFKvgEtKa","Ritual","Tiësto","113","5818809","https://open.spotify.com/track/3M9Apu4OZfylLTFKvgEtKa"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","6zeeWid2sgw4lap2jV61PZ","Better","Khalid","114","5790065","https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","2xLMifQCjDGFmkHkpNLD9h","SICKO MODE","Travis Scott","115","5789439","https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","7MRU4vOkywuhZ9kbFiPuiu","Si Supieras","Daddy Yankee","116","5778297","https://open.spotify.com/track/7MRU4vOkywuhZ9kbFiPuiu"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","2iUXsYOEPhVqEBwsqP70rE","Youngblood","5 Seconds of Summer","117","5773569","https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","18uwL0vNUanqZH0ro2QcOP","comethru","Jeremy Zucker","118","5761162","https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","0KoiMHhqKLoL4xM54rcWYY","Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)","DJ Snake","119","5741878","https://open.spotify.com/track/0KoiMHhqKLoL4xM54rcWYY"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","6CcJMwBtXByIz4zQLzFkKc","i love you","Billie Eilish","120","5699121","https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","285pBltuF7vW8TeWk8hdRR","Lucid Dreams","Juice WRLD","121","5691533","https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","2JvzF1RMd7lE3KmFlsyZD8","MIDDLE CHILD","J. Cole","122","5651551","https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","1EoEU4HY57qaITp06TkC6B","Goteo","Duki","123","5641127","https://open.spotify.com/track/1EoEU4HY57qaITp06TkC6B"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","1gZFRYcPz3wKevEaNYRwfW","Time - Edit","NF","124","5634698","https://open.spotify.com/track/1gZFRYcPz3wKevEaNYRwfW"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","7COXchtUOMd6uIT6HvmRaI","i'm so tired...","Lauv","125","5629280","https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","3KekO5WUfJsh7kYU9o2w50","Atrévete","Nicky Jam","126","5625741","https://open.spotify.com/track/3KekO5WUfJsh7kYU9o2w50"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","5hVghJ4KaYES3BFUATCYn0","EARFQUAKE","Tyler, The Creator","127","5611456","https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","5qrSlOut2rNAWv3ubArkNy","Be Alright","Dean Lewis","128","5570108","https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","0tgVpDi06FyKpA1z0VMD4v","Perfect","Ed Sheeran","129","5529479","https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","0E9ZjEAyAwOXZ7wJC0PD33","In My Mind","Dynoro","130","5507094","https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","5uCax9HTNlzGybIStD3vDh","Say You Won't Let Go","James Arthur","131","5458017","https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","5icOoE6VgqFKohjWWNp0Ac","Here With Me","Marshmello","132","5441278","https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","4wyNKAZe82BNlp2lHiR1FX","CANGURO","WOS","133","5413976","https://open.spotify.com/track/4wyNKAZe82BNlp2lHiR1FX"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","0DiDStADDVh3SvAsoJAFMk","Only Human","Jonas Brothers","134","5402571","https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","116H0KvKr2Zl4RPuVBruDO","MIA (feat. Drake)","Bad Bunny","135","5382155","https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","5T8EDUDqKcs6OSOwEsfqG7","Don't Stop Me Now - Remastered 2011","Queen","136","5365530","https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","2BgEsaKNfHUdlh97KmvFyo","2002","Anne-Marie","137","5351852","https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","1wJRveJZLSb1rjhnUHQiv6","Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie","138","5332355","https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","4kV4N9D1iKVxx1KLvtTpjS","break up with your girlfriend, i'm bored","Ariana Grande","139","5301856","https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","3dWpRjCmaHbroNahuSeX11","Rebota - Remix","Guaynaa","140","5300225","https://open.spotify.com/track/3dWpRjCmaHbroNahuSeX11"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","7fODjB7BrQTGqh0hogW6XD","Que Mas Pues - Remix","Sech","141","5296750","https://open.spotify.com/track/7fODjB7BrQTGqh0hogW6XD"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","3ee8Jmje8o58CHK66QrVC2","SAD!","XXXTENTACION","142","5277700","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","5pAbCxt9e3f81lOmjIXwzd","Be Honest (feat. Burna Boy)","Jorja Smith","143","5267234","https://open.spotify.com/track/5pAbCxt9e3f81lOmjIXwzd"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","2IRZnDFmlqMuOrYOLnZZyc","Going Bad (feat. Drake)","Meek Mill","144","5260222","https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","0Rx0DJI556Ix5gBny6EWmn","Paradise","Bazzi","145","5224990","https://open.spotify.com/track/0Rx0DJI556Ix5gBny6EWmn"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","2P91MQbaiQOfbiz9VqhqKQ","I Like Me Better","Lauv","146","5186712","https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","5vdp5UmvTsnMEMESIF2Ym7","Another One Bites The Dust - Remastered 2011","Queen","147","5146633","https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7"
